Id,Weekly_Sales
1_20_2013-07-19,4636.469028787434
1_20_2013-07-26,4088.2893125660958
1_21_2012-11-02,7866.545408136091
1_21_2012-11-09,7918.709566517136
1_21_2012-11-16,8005.33259390149
1_21_2012-11-23,9568.55802230182
1_21_2012-11-30,8206.712106032295
1_21_2012-12-07,9271.524010524894
1_21_2012-12-14,10265.481019370065
1_21_2012-12-21,12368.913702172436
1_21_2012-12-28,9903.698303281393
1_21_2013-01-04,7526.553114730665
1_21_2013-01-11,7181.643663318915
1_21_2013-01-18,7079.110022146813
1_21_2013-01-25,6943.264120480421
1_21_2013-02-01,7942.4981258965945
1_21_2013-02-08,8226.803958047096
1_21_2013-02-15,8575.285302548034
1_21_2013-02-22,7905.694804994888
1_21_2013-03-01,8269.736473454323
1_21_2013-03-08,7596.4500593746725
1_21_2013-03-15,7905.751041902578
1_21_2013-03-22,7509.00288971394
1_21_2013-03-29,7559.618962348421
1_21_2013-04-05,8927.00242114666
1_21_2013-04-12,7363.557846678254
1_21_2013-04-19,7110.204177152413
1_21_2013-04-26,7150.332992980935
1_21_2013-05-03,7702.3450081579085
1_21_2013-05-10,7224.01889362888
1_21_2013-05-17,6912.930629232779
1_21_2013-05-24,7207.263528313319
1_21_2013-05-31,7359.069690150058
1_21_2013-06-07,7598.19875347563
1_21_2013-06-14,7210.085487402239
1_21_2013-06-21,7006.371543131455
1_21_2013-06-28,6855.885155590455
1_21_2013-07-05,7556.982459604251
1_21_2013-07-12,6959.3053390066425
1_21_2013-07-19,6800.689756517165
1_21_2013-07-26,6665.3331731977
1_22_2012-11-02,8077.905300024742
1_22_2012-11-09,7965.169688394935
1_22_2012-11-16,7464.300076872991
1_22_2012-11-23,17571.929486632143
1_22_2012-11-30,12729.441778037795
1_22_2012-12-07,9433.98421375211
1_22_2012-12-14,10620.996664647571
1_22_2012-12-21,15525.92443065704
1_22_2012-12-28,14056.55529382472
1_22_2013-01-04,8628.616952740575
1_22_2013-01-11,7970.872071446995
1_22_2013-01-18,6445.855679132463
1_22_2013-01-25,6046.335757814115
1_22_2013-02-01,9611.98340360463
1_22_2013-02-08,11514.524461376233
1_22_2013-02-15,11263.373913795747
1_22_2013-02-22,8966.729491585324
1_22_2013-03-01,10928.940675674025
1_22_2013-03-08,10303.321354776124
1_22_2013-03-15,8302.220830340117
1_22_2013-03-22,7217.409824237868
1_22_2013-03-29,7898.834065833802
1_22_2013-04-05,7324.112648646618
1_22_2013-04-12,6380.221222556154
1_22_2013-04-19,6967.041122612453
1_22_2013-04-26,6418.25388164342
1_22_2013-05-03,7162.613166658424
1_22_2013-05-10,6378.97895621914
1_22_2013-05-17,6866.768000788579
1_22_2013-05-24,6572.207148531857
1_22_2013-05-31,6069.340492999657
1_22_2013-06-07,6739.037178515089
1_22_2013-06-14,6170.529393264472
1_22_2013-06-21,6555.504737570865
1_22_2013-06-28,6243.7754592972115
1_22_2013-07-05,6575.801872345899
1_22_2013-07-12,6294.593702466048
1_22_2013-07-19,6913.925122442841
1_22_2013-07-26,7295.777252796906
1_23_2012-11-02,23286.550600574967
1_23_2012-11-09,21705.99312058449
1_23_2012-11-16,20276.670653747788
1_23_2012-11-23,30984.151623103833
1_23_2012-11-30,26806.385403715583
1_23_2012-12-07,28525.461091868707
1_23_2012-12-14,34571.22489619571
1_23_2012-12-21,47646.55896897954
1_23_2012-12-28,36184.401622569894
1_23_2013-01-04,17117.860296719497
1_23_2013-01-11,16543.34541178663
1_23_2013-01-18,15014.430178978466
1_23_2013-01-25,14382.40050527137
1_23_2013-02-01,20535.70944109729
1_23_2013-02-08,24813.443417298895
1_23_2013-02-15,23981.449276937547
1_23_2013-02-22,19885.87382727429
1_23_2013-03-01,21999.376601110744
1_23_2013-03-08,21691.23170685894
1_23_2013-03-15,20049.318460914496
1_23_2013-03-22,19692.334173074458
1_23_2013-03-29,21124.71440321626
1_23_2013-04-05,22510.06661582648
1_23_2013-04-12,20249.85299973336
1_23_2013-04-19,20181.57498000214
1_23_2013-04-26,18884.157615217293
1_23_2013-05-03,22011.08920817824
1_23_2013-05-10,21637.20152405908
1_23_2013-05-17,18941.294235286452
1_23_2013-05-24,21188.878631982705
1_23_2013-05-31,22949.158402945453
1_23_2013-06-07,23453.670087471663
1_23_2013-06-14,23285.022598061467
1_23_2013-06-21,24836.063034211034
1_23_2013-06-28,23304.754348564482
1_23_2013-07-05,22454.612801192874
1_23_2013-07-12,19643.958549099683
1_23_2013-07-19,18516.10244761025
1_23_2013-07-26,18504.454367133138
1_24_2012-11-02,6551.360932342289
1_24_2012-11-09,6105.164269421552
1_24_2012-11-16,5506.836451624745
1_24_2012-11-23,11462.334408917099
1_24_2012-11-30,6320.592553031833
1_24_2012-12-07,10045.607946754224
1_24_2012-12-14,11626.491395097904
1_24_2012-12-21,13020.242600163421
1_24_2012-12-28,10135.859970230098
1_24_2013-01-04,4350.793502031398
1_24_2013-01-11,3579.3316951008283
1_24_2013-01-18,3256.6298807067305
1_24_2013-01-25,3536.245813466817
1_24_2013-02-01,6201.650066806891
1_24_2013-02-08,7157.761264100898
1_24_2013-02-15,6504.520522326985
1_24_2013-02-22,5586.3016556145185
1_24_2013-03-01,6002.993708969824
1_24_2013-03-08,5561.43127219424
1_24_2013-03-15,4828.395160159444
1_24_2013-03-22,5307.9165169964035
1_24_2013-03-29,5323.200016200429
1_24_2013-04-05,6387.379227154461
1_24_2013-04-12,5118.134257785593
1_24_2013-04-19,4946.248595218089
1_24_2013-04-26,4366.54939081888
1_24_2013-05-03,5265.862166602123
1_24_2013-05-10,4472.380216732438
1_24_2013-05-17,4323.067926264457
1_24_2013-05-24,4400.114886415097
1_24_2013-05-31,4817.5887990530255
1_24_2013-06-07,3981.6112849110978
1_24_2013-06-14,3887.5243633601995
1_24_2013-06-21,4046.0307824647625
1_24_2013-06-28,3910.8683597886557
1_24_2013-07-05,4538.572002590981
1_24_2013-07-12,4331.825119133984
1_24_2013-07-19,4681.811164656833
1_24_2013-07-26,5905.529787567678
1_25_2012-11-02,11105.33989451943
1_25_2012-11-09,10301.405204474493
1_25_2012-11-16,9111.280757444552
1_25_2012-11-23,11232.30848804415
1_25_2012-11-30,10163.189921106872
1_25_2012-12-07,11333.925669958866
1_25_2012-12-14,11752.523581009704
1_25_2012-12-21,15114.234203115531
1_25_2012-12-28,12260.416153479155
1_25_2013-01-04,6968.487066757975
1_25_2013-01-11,6496.947122681342
1_25_2013-01-18,5723.529171111259
1_25_2013-01-25,6269.414659220306
1_25_2013-02-01,9588.763917752212
1_25_2013-02-08,10240.124679398023
1_25_2013-02-15,10751.904909093528
1_25_2013-02-22,10170.654356514655
1_25_2013-03-01,11424.083338082422
1_25_2013-03-08,12229.754670198707
1_25_2013-03-15,12426.726307430414
1_25_2013-03-22,11772.616691923251
1_25_2013-03-29,13189.605728993301
1_25_2013-04-05,13546.968675637003
1_25_2013-04-12,12084.485183900055
1_25_2013-04-19,10502.738085772686
1_25_2013-04-26,10670.157916311302
1_25_2013-05-03,12018.726464095618
1_25_2013-05-10,10586.022228070799
1_25_2013-05-17,10176.306160329414
1_25_2013-05-24,10309.411090679543
1_25_2013-05-31,11108.17991013396
1_25_2013-06-07,10981.959609573662
1_25_2013-06-14,10469.881340165186
1_25_2013-06-21,10200.930665274775
1_25_2013-06-28,9734.933935629831
1_25_2013-07-05,11027.92670399811
1_25_2013-07-12,8532.842685945845
1_25_2013-07-19,8917.910528969243
1_25_2013-07-26,8554.35763764915
1_26_2012-11-02,8884.405461867218
1_26_2012-11-09,8951.867162891658
1_26_2012-11-16,7191.194591999209
1_26_2012-11-23,8591.924381079478
1_26_2012-11-30,6095.328312202574
1_26_2012-12-07,8857.62271609172
1_26_2012-12-14,9205.10251103751
1_26_2012-12-21,11800.382295833077
1_26_2012-12-28,9087.9492451745
1_26_2013-01-04,4215.6567071336995
1_26_2013-01-11,4409.784371078062
1_26_2013-01-18,4454.542275504772
1_26_2013-01-25,4752.884013140871
1_26_2013-02-01,7155.2298038920435
1_26_2013-02-08,8587.256921754712
1_26_2013-02-15,7762.971819422408
1_26_2013-02-22,7440.9978108189225
1_26_2013-03-01,7951.60990670703
1_26_2013-03-08,7547.876091632263
1_26_2013-03-15,7362.784783519302
1_26_2013-03-22,7010.702805260656
1_26_2013-03-29,7014.676338609887
1_26_2013-04-05,7564.732309719522
1_26_2013-04-12,6418.775068040061
1_26_2013-04-19,6736.638193604445
1_26_2013-04-26,6342.158277944444
1_26_2013-05-03,6768.954610763808
1_26_2013-05-10,5903.054629318444
1_26_2013-05-17,5694.536388400769
1_26_2013-05-24,5369.158776379157
1_26_2013-05-31,5571.588449003864
1_26_2013-06-07,5533.8423083290345
1_26_2013-06-14,5554.233984490351
1_26_2013-06-21,5716.295490224975
1_26_2013-06-28,5528.962805789607
1_26_2013-07-05,5564.96628361412
1_26_2013-07-12,4719.493644759662
1_26_2013-07-19,5136.653953435964
1_26_2013-07-26,4556.740954292662
1_27_2012-11-02,1887.940434689891
1_27_2012-11-09,1812.383956906865
1_27_2012-11-16,1785.2518132572022
1_27_2012-11-23,2228.000300720963
1_27_2012-11-30,2244.4626103496184
1_27_2012-12-07,2672.214162929961
1_27_2012-12-14,3654.714444285237
1_27_2012-12-21,4302.5950833379675
1_27_2012-12-28,2736.1196925405097
1_27_2013-01-04,1735.4219571089093
1_27_2013-01-11,1647.6195797194832
1_27_2013-01-18,1568.531373611292
1_27_2013-01-25,1299.004421878643
1_27_2013-02-01,1970.8726988824187
1_27_2013-02-08,2195.581293295671
1_27_2013-02-15,2291.8394044534425
1_27_2013-02-22,1639.9847014081424
1_27_2013-03-01,1495.0896281159567
1_27_2013-03-08,1434.8784874293497
1_27_2013-03-15,1404.951649901459
1_27_2013-03-22,1290.472565924305
1_27_2013-03-29,1346.5390376287223
1_27_2013-04-05,1239.310617955197
1_27_2013-04-12,1015.0701425979933
1_27_2013-04-19,978.3831581527438
1_27_2013-04-26,1014.158895476824
1_27_2013-05-03,1009.8835193598779
1_27_2013-05-10,941.9662521183486
1_27_2013-05-17,941.3055873869841
1_27_2013-05-24,876.9028470696283
1_27_2013-05-31,992.0674375366762
1_27_2013-06-07,999.9225686158793
1_27_2013-06-14,899.0088949226174
1_27_2013-06-21,969.3386199878546
1_27_2013-06-28,986.8323980886903
1_27_2013-07-05,975.5997599657376
1_27_2013-07-12,992.1972364725639
1_27_2013-07-19,1101.658453785256
1_27_2013-07-26,1018.4647031289387
1_28_2012-11-02,808.232044569949
1_28_2012-11-09,813.9873094624429
1_28_2012-11-16,744.7736138834298
1_28_2012-11-23,634.629230174475
1_28_2012-11-30,722.4365430419812
1_28_2012-12-07,826.9653860593419
1_28_2012-12-14,833.0829925896801
1_28_2012-12-21,815.9307236790662
1_28_2012-12-28,710.5407171354364
1_28_2013-01-04,573.9559244285836
1_28_2013-01-11,593.2884669885173
1_28_2013-01-18,680.6940000739389
1_28_2013-01-25,665.8640130635922
1_28_2013-02-01,602.3688537445316
1_28_2013-02-08,687.663932738089
1_28_2013-02-15,795.7875725866024
1_28_2013-02-22,725.6426742136257
1_28_2013-03-01,632.6327683774182
1_28_2013-03-08,646.186916840958
1_28_2013-03-15,530.372135348551
1_28_2013-03-22,496.716968815535
1_28_2013-03-29,502.18523970917295
1_28_2013-04-05,611.9798821724635
1_28_2013-04-12,489.1766290820933
1_28_2013-04-19,494.20191325597534
1_28_2013-04-26,409.3064404099157
1_28_2013-05-03,548.7263467779335
1_28_2013-05-10,460.45717013455965
1_28_2013-05-17,449.3965907857157
1_28_2013-05-24,338.330267493101
1_28_2013-05-31,375.691052686092
1_28_2013-06-07,388.14334271551456
1_28_2013-06-14,405.3052046113894
1_28_2013-06-21,356.79213967886994
1_28_2013-06-28,370.67696664651885
1_28_2013-07-05,408.3824103836739
1_28_2013-07-12,336.47850972450215
1_28_2013-07-19,311.25726312713687
1_28_2013-07-26,287.90587815367144
1_29_2012-11-02,4500.108667838851
1_29_2012-11-09,4524.52735194299
1_29_2012-11-16,4315.309864674349
1_29_2012-11-23,5848.635496826793
1_29_2012-11-30,6066.823761292661
1_29_2012-12-07,6912.3580034961715
1_29_2012-12-14,7942.957118811877
1_29_2012-12-21,10888.622837389985
1_29_2012-12-28,7788.737822806468
1_29_2013-01-04,4435.99965985458
1_29_2013-01-11,4374.728815260326
1_29_2013-01-18,4037.86679157201
1_29_2013-01-25,3729.429099734476
1_29_2013-02-01,5688.897054554137
1_29_2013-02-08,7141.282620860118
1_29_2013-02-15,6881.216074892344
1_29_2013-02-22,5142.37088234011
1_29_2013-03-01,5082.403707695218
1_29_2013-03-08,4649.516969884629
1_29_2013-03-15,4447.7358234079375
1_29_2013-03-22,3955.4611598740075
1_29_2013-03-29,4113.933346365393
1_29_2013-04-05,4300.888800187219
1_29_2013-04-12,3789.5044351886436
1_29_2013-04-19,3835.818863080878
1_29_2013-04-26,3715.1955090264237
1_29_2013-05-03,4661.25911921006
1_29_2013-05-10,4430.795569928653
1_29_2013-05-17,3783.0829924975915
1_29_2013-05-24,3326.9959721659206
1_29_2013-05-31,3616.6903084149535
1_29_2013-06-07,3943.379653725682
1_29_2013-06-14,3589.337514282377
1_29_2013-06-21,3589.5577199875397
1_29_2013-06-28,3538.539794676418
1_29_2013-07-05,4189.603377889042
1_29_2013-07-12,3578.8450907021843
1_29_2013-07-19,3728.9590482960966
1_29_2013-07-26,3419.378492446889
1_30_2012-11-02,2580.5430798923458
1_30_2012-11-09,2501.189925390348
1_30_2012-11-16,2328.0112992003296
1_30_2012-11-23,2616.6639874126327
1_30_2012-11-30,2452.880505061969
1_30_2012-12-07,2480.818063793679
1_30_2012-12-14,2402.5438194505123
1_30_2012-12-21,2441.5789722600657
1_30_2012-12-28,2418.4357274071745
1_30_2013-01-04,2490.9941059660473
1_30_2013-01-11,2243.362503743158
1_30_2013-01-18,2533.898944350279
1_30_2013-01-25,2561.97879634247
1_30_2013-02-01,3510.2901795946827
1_30_2013-02-08,3993.7849749073494
1_30_2013-02-15,3626.697336013811
1_30_2013-02-22,3299.4620838435294
1_30_2013-03-01,4182.381804410855
1_30_2013-03-08,4049.2986403521027
1_30_2013-03-15,3502.9527962557813
1_30_2013-03-22,3365.4121593995415
1_30_2013-03-29,3420.724253506528
1_30_2013-04-05,4199.377551237853
1_30_2013-04-12,3509.2708046928265
1_30_2013-04-19,3291.355196850014
1_30_2013-04-26,3093.776967987801
1_30_2013-05-03,4184.938710731663
1_30_2013-05-10,3340.306204545276
1_30_2013-05-17,3066.6039430680685
1_30_2013-05-24,3044.5280478764016
1_30_2013-05-31,3220.837798536575
1_30_2013-06-07,3450.6865524625455
1_30_2013-06-14,2880.271182638472
1_30_2013-06-21,2896.71717689831
1_30_2013-06-28,3033.720011855564
1_30_2013-07-05,3350.9185827539986
1_30_2013-07-12,2813.5041219763516
1_30_2013-07-19,2921.2279448582785
1_30_2013-07-26,3003.4043391699306
1_31_2012-11-02,1813.1758052912464
1_31_2012-11-09,1543.6834144567501
1_31_2012-11-16,1530.5425574035694
1_31_2012-11-23,1601.4576784480782
1_31_2012-11-30,1726.6421310822311
1_31_2012-12-07,3328.413359525014
1_31_2012-12-14,3404.783039367101
1_31_2012-12-21,4670.234145341916
1_31_2012-12-28,2603.926233752357
1_31_2013-01-04,1999.5226398817808
1_31_2013-01-11,1992.876345128092
1_31_2013-01-18,1850.1912855886249
1_31_2013-01-25,1723.7438788796844
1_31_2013-02-01,2077.6296629309304
1_31_2013-02-08,2011.001483490792
1_31_2013-02-15,2011.2425628556707
1_31_2013-02-22,1861.3906800711525
1_31_2013-03-01,2310.175100815022
1_31_2013-03-08,2062.263912899888
1_31_2013-03-15,1784.2541705963363
1_31_2013-03-22,1730.2099565324897
1_31_2013-03-29,1458.0002817837421
1_31_2013-04-05,1470.361461951617
1_31_2013-04-12,1386.3586398184916
1_31_2013-04-19,1262.9173345447816
1_31_2013-04-26,1039.9239374783883
1_31_2013-05-03,1390.6941702296158
1_31_2013-05-10,1477.0900465809818
1_31_2013-05-17,1249.0576498393998
1_31_2013-05-24,1055.4640233320874
1_31_2013-05-31,1157.8948134993334
1_31_2013-06-07,1389.8426422417356
1_31_2013-06-14,1280.4188694111845
1_31_2013-06-21,1319.6119479265885
1_31_2013-06-28,1138.2231997605231
1_31_2013-07-05,1431.3899253597388
1_31_2013-07-12,2537.5171071935706
1_31_2013-07-19,2691.5601925423102
1_31_2013-07-26,3315.0157264045038
1_32_2012-11-02,6637.322384148555
1_32_2012-11-09,6424.462686478839
1_32_2012-11-16,5435.117000483057
1_32_2012-11-23,10169.75508047872
1_32_2012-11-30,11968.496905207632
1_32_2012-12-07,11787.008560687087
1_32_2012-12-14,16663.60338963555
1_32_2012-12-21,30152.99087787779
1_32_2012-12-28,24284.225887665765
1_32_2013-01-04,5151.887499448231
1_32_2013-01-11,5126.775850519174
1_32_2013-01-18,5025.751442303038
1_32_2013-01-25,5762.60250908487
1_32_2013-02-01,7846.001283740137
1_32_2013-02-08,12276.796052740736
1_32_2013-02-15,19224.28970432431
1_32_2013-02-22,7757.635055995232
1_32_2013-03-01,7489.292850271915
1_32_2013-03-08,7748.145626592028
1_32_2013-03-15,6949.830585875077
1_32_2013-03-22,6568.684079595411
1_32_2013-03-29,7239.1501356952085
1_32_2013-04-05,7895.421715542921
1_32_2013-04-12,6967.833700702
1_32_2013-04-19,6393.83245403713
1_32_2013-04-26,6760.0225669396605
1_32_2013-05-03,7766.821460539539
1_32_2013-05-10,9960.848859078638
1_32_2013-05-17,9315.034696472674
1_32_2013-05-24,8004.649902516592
1_32_2013-05-31,7528.12098445835
1_32_2013-06-07,7502.420137541503
1_32_2013-06-14,6995.5928597889215
1_32_2013-06-21,6512.843316577761
1_32_2013-06-28,5900.579478533693
1_32_2013-07-05,7001.949673220577
1_32_2013-07-12,5895.284865429244
1_32_2013-07-19,5017.073158496162
1_32_2013-07-26,4998.891485844235
1_33_2012-11-02,6576.452405193961
1_33_2012-11-09,6334.925318772126
1_33_2012-11-16,5053.693318850177
1_33_2012-11-23,10709.866578247973
1_33_2012-11-30,7219.348939490932
1_33_2012-12-07,9637.407570034682
1_33_2012-12-14,10402.646202815382
1_33_2012-12-21,13113.749029949862
1_33_2012-12-28,8619.241215998984
1_33_2013-01-04,3679.8314465666763
1_33_2013-01-11,3169.6447827485554
1_33_2013-01-18,2751.8372446040844
1_33_2013-01-25,2738.97938266635
1_33_2013-02-01,5436.682077287878
1_33_2013-02-08,6507.856747009925
1_33_2013-02-15,6517.365541004245
1_33_2013-02-22,5313.263742824146
1_33_2013-03-01,5761.2814034879375
1_33_2013-03-08,5523.854816076288
1_33_2013-03-15,5532.7087288983885
1_33_2013-03-22,4828.4097045102535
1_33_2013-03-29,4830.143810700111
1_33_2013-04-05,5650.570099792655
1_33_2013-04-12,5089.0271896459435
1_33_2013-04-19,4767.225316118649
1_33_2013-04-26,4622.6274453680135
1_33_2013-05-03,4855.969176693038
1_33_2013-05-10,4830.838602314093
1_33_2013-05-17,4395.468387513022
1_33_2013-05-24,5041.351247769861
1_33_2013-05-31,5344.797326895678
1_33_2013-06-07,4964.335899861319
1_33_2013-06-14,4660.95855068112
1_33_2013-06-21,4343.837208675749
1_33_2013-06-28,4270.979701223333
1_33_2013-07-05,5068.165080639106
1_33_2013-07-12,4722.387197050363
1_33_2013-07-19,5570.650017929358
1_33_2013-07-26,6589.868754597722
1_34_2012-11-02,11260.544052781297
1_34_2012-11-09,11186.762731448498
1_34_2012-11-16,10303.08698616082
1_34_2012-11-23,14349.056715815463
1_34_2012-11-30,11326.851248352717
1_34_2012-12-07,13006.677274768797
1_34_2012-12-14,14183.286122581687
1_34_2012-12-21,15237.119853721102
1_34_2012-12-28,13750.78998618472
1_34_2013-01-04,8926.9436504924
1_34_2013-01-11,8257.357833244403
1_34_2013-01-18,7913.961413460467
1_34_2013-01-25,8252.749719565956
1_34_2013-02-01,11381.673177261888
1_34_2013-02-08,14022.722836418776
1_34_2013-02-15,13668.799878589367
1_34_2013-02-22,13030.002477203143
1_34_2013-03-01,14640.894503829191
1_34_2013-03-08,14490.933342332954
1_34_2013-03-15,13823.660310543552
1_34_2013-03-22,12901.985707981747
1_34_2013-03-29,14165.140870601113
1_34_2013-04-05,16379.097540500894
1_34_2013-04-12,15910.81582066444
1_34_2013-04-19,14446.699392802586
1_34_2013-04-26,14268.738754947637
1_34_2013-05-03,15722.395985362313
1_34_2013-05-10,15421.946432827044
1_34_2013-05-17,14822.887497051212
1_34_2013-05-24,14091.237034912081
1_34_2013-05-31,14288.10626394197
1_34_2013-06-07,15699.926395871604
1_34_2013-06-14,14061.953709001145
1_34_2013-06-21,12490.057571160982
1_34_2013-06-28,12560.032967044632
1_34_2013-07-05,14285.209636061049
1_34_2013-07-12,11162.83519210928
1_34_2013-07-19,10824.334208505237
1_34_2013-07-26,9912.538929112896
1_35_2012-11-02,2280.63806362366
1_35_2012-11-09,2271.5803991072926
1_35_2012-11-16,2155.8447589627954
