listing_id,high,medium,low
7196590,0.13,0.4,0.47
7223833,0.03,0.48,0.49
7110915,0.01,0.15,0.84
7224056,0.04,0.76,0.2
7197047,0.09,0.48,0.43
7090158,0.03,0.35,0.62
7123473,0.03,0.74,0.23
7193586,0.13,0.76,0.11
7196693,0.0,1.0,0.0
7199564,0.0,0.67,0.33
7093574,0.0,0.96,0.04
7092343,0.04,0.56,0.4
7217049,0.04,0.77,0.19
7111219,0.08,0.39,0.53
7133704,0.16,0.63,0.21
7182001,0.0,0.97,0.03
7180442,0.01,0.73,0.26
7111017,0.03,0.42,0.55
7220878,0.03,0.62,0.35
7095205,0.29,0.29,0.42
7216517,0.0,1.0,0.0
7159288,0.03,0.74,0.23
7119246,0.17,0.24,0.59
7158215,0.11,0.8,0.09
7136730,0.0,0.99,0.01
7107671,0.0,1.0,0.0
7134021,0.6,0.24,0.16
7232515,0.27,0.14,0.59
7147946,0.0,0.96,0.04
7190857,0.01,0.96,0.03
7178889,0.02,0.81,0.17
7170422,0.01,0.92,0.07
7091904,0.0,1.0,0.0
7217352,0.03,0.76,0.21
7197908,0.55,0.21,0.24
7142717,0.0,0.98,0.02
7183537,0.01,0.9,0.09
7205546,0.01,0.78,0.21
7183423,0.01,0.62,0.37
7093427,0.02,0.94,0.04
7219409,0.07,0.65,0.28
7116703,0.09,0.58,0.33
7151354,0.43,0.32,0.25
7222105,0.02,0.7,0.28
7180795,0.48,0.22,0.3
7098008,0.11,0.69,0.2
7206904,0.05,0.72,0.23
7141611,0.0,0.99,0.01
7195338,0.02,0.85,0.13
7092067,0.07,0.59,0.34
7097792,0.0,0.99,0.01
7222020,0.07,0.67,0.26
7209642,0.09,0.29,0.62
7209245,0.07,0.63,0.3
7108986,0.88,0.09,0.03
7107555,0.01,0.98,0.01
7233072,0.0,0.99,0.01
7156026,0.02,0.82,0.16
7169905,0.01,0.74,0.25
7122126,0.36,0.53,0.11
7211201,0.05,0.81,0.14
7742794,0.0,0.93,0.07
7207937,0.02,0.98,0.0
7202637,0.0,0.97,0.03
7134448,0.0,0.89,0.11
7173594,0.01,0.87,0.12
7108951,0.0,0.99,0.01
7174472,0.02,0.87,0.11
7210897,0.07,0.51,0.42
7185768,0.01,0.97,0.02
7230376,0.0,0.79,0.21
7098825,0.12,0.62,0.26
7201948,0.04,0.73,0.23
7165062,0.75,0.03,0.22
7198423,0.04,0.88,0.08
7119178,0.01,0.96,0.03
7178479,0.0,0.89,0.11
7200232,0.01,0.89,0.1
7170145,0.57,0.15,0.28
7176379,0.04,0.9,0.06
7137043,0.0,0.95,0.05
7200384,0.04,0.88,0.08
7217821,0.01,0.94,0.05
7134893,0.02,0.87,0.11
7197725,0.01,0.64,0.35
7204952,0.0,0.68,0.32
7231644,0.01,0.83,0.16
7234150,0.03,0.73,0.24
7114993,0.04,0.5,0.46
7136309,0.08,0.44,0.48
7220322,0.25,0.34,0.41
7187965,0.02,0.47,0.51
7203099,0.0,0.9,0.1
7143470,0.11,0.58,0.31
7087974,0.0,0.97,0.03
7140778,0.05,0.82,0.13
7129324,0.0,0.94,0.06
7213945,0.03,0.74,0.23
7226210,0.0,0.97,0.03
7162274,0.0,0.91,0.09
7102773,0.02,0.85,0.13
7186868,0.0,0.99,0.01
7228647,0.26,0.18,0.56
7193706,0.01,0.9,0.09
7122928,0.0,0.9,0.1
7229267,0.2,0.41,0.39
7206300,0.0,0.98,0.02
7147449,0.01,0.9,0.09
7136240,0.01,0.98,0.01
7221477,0.0,0.95,0.05
7106186,0.02,0.66,0.32
7145156,0.15,0.27,0.58
7224345,0.0,0.98,0.02
7232021,0.03,0.89,0.08
7231348,0.01,0.95,0.04
7140758,0.01,0.91,0.08
7099533,0.04,0.37,0.59
7225250,0.01,0.88,0.11
7125833,0.01,0.79,0.2
7129454,0.0,0.96,0.04
7092980,0.01,0.39,0.6
7123453,0.11,0.45,0.44
7142795,0.26,0.3,0.44
7102119,0.62,0.16,0.22
7211567,0.05,0.59,0.36
7213621,0.0,0.88,0.12
7103201,0.01,0.6,0.39
7163924,0.07,0.44,0.49
7210111,0.01,0.9,0.09
7144655,0.01,0.9,0.09
7160952,0.06,0.62,0.32
7184254,0.0,0.92,0.08
7216639,0.13,0.37,0.5
7110988,0.08,0.54,0.38
7212621,0.01,0.97,0.02
7112656,0.08,0.65,0.27
7224021,0.02,0.94,0.04
7196348,0.55,0.18,0.27
7194589,0.0,0.91,0.09
7193119,0.0,0.99,0.01
7188468,0.0,1.0,0.0
7215737,0.0,0.99,0.01
7137826,0.18,0.25,0.57
7126076,0.0,0.97,0.03
7155324,0.02,0.43,0.55
7157315,0.01,0.84,0.15
7115193,0.0,0.95,0.05
7107399,0.0,0.96,0.04
7218891,0.0,0.91,0.09
7148067,0.28,0.35,0.37
7135725,0.0,0.91,0.09
7197475,0.0,1.0,0.0
7160360,0.14,0.45,0.41
7122081,0.22,0.6,0.18
7159613,0.0,0.93,0.07
7189424,0.0,0.9,0.1
7232313,0.31,0.29,0.4
7227115,0.43,0.37,0.2
7132993,0.01,0.75,0.24
7217304,0.01,0.94,0.05
7098927,0.07,0.55,0.38
7118354,0.0,0.94,0.06
7178031,0.01,0.46,0.53
7228451,0.0,1.0,0.0
7209911,0.03,0.93,0.04
7170170,0.03,0.73,0.24
7129240,0.04,0.84,0.12
7110081,0.03,0.6,0.37
7150140,0.0,0.89,0.11
7180498,0.01,0.92,0.07
7206470,0.04,0.94,0.02
7221088,0.01,0.94,0.05
7120245,0.01,0.91,0.08
7128229,0.01,0.64,0.35
7234393,0.1,0.6,0.3
7231736,0.02,0.49,0.49
7216585,0.01,0.59,0.4
7181376,0.21,0.34,0.45
7145618,0.0,0.93,0.07
7110767,0.04,0.5,0.46
7140360,0.01,0.82,0.17
7160625,0.09,0.47,0.44
7218703,0.03,0.63,0.34
7183954,0.02,0.81,0.17
7194605,0.01,0.82,0.17
7160599,0.0,0.91,0.09
7145137,0.01,0.68,0.31
7176680,0.0,1.0,0.0
7153917,0.0,0.98,0.02
7134856,0.04,0.73,0.23
7164385,0.0,0.97,0.03
7193987,0.0,1.0,0.0
7204405,0.0,0.76,0.24
7223511,0.02,0.67,0.31
7104941,0.01,0.96,0.03
7168560,0.05,0.74,0.21
7126957,0.03,0.67,0.3
7170035,0.07,0.38,0.55
7220216,0.33,0.46,0.21
7217853,0.0,0.98,0.02
7181390,0.0,1.0,0.0
7232921,0.01,0.68,0.31
7199831,0.0,0.97,0.03
7202263,0.07,0.59,0.34
7209616,0.19,0.18,0.63
7128755,0.01,0.83,0.16
7149841,0.0,0.87,0.13
7186032,0.02,0.25,0.73
7137220,0.12,0.45,0.43
7190664,0.0,0.76,0.24
7149496,0.01,0.88,0.11
7120532,0.0,0.86,0.14
7092693,0.01,0.75,0.24
7197858,0.0,0.95,0.05
7212194,0.01,0.34,0.65
7138834,0.0,0.99,0.01
7104115,0.02,0.28,0.7
7094744,0.01,0.74,0.25
7198943,0.5,0.16,0.34
7176343,0.0,0.93,0.07
7133337,0.1,0.03,0.87
7188193,0.05,0.67,0.28
7136445,0.0,0.93,0.07
7154538,0.31,0.42,0.27
7197339,0.0,1.0,0.0
7121970,0.12,0.52,0.36
7172973,0.09,0.75,0.16
7155222,0.01,0.83,0.16
7208152,0.16,0.55,0.29
7110322,0.11,0.43,0.46
7173039,0.0,0.98,0.02
7225844,0.0,0.99,0.01
7160707,0.0,0.86,0.14
7130400,0.0,0.27,0.73
7213472,0.0,0.87,0.13
7090610,0.02,0.79,0.19
7169822,0.03,0.54,0.43
7178185,0.02,0.91,0.07
7118624,0.0,0.73,0.27
7113688,0.0,0.99,0.01
7113441,0.01,0.98,0.01
7114204,0.0,0.91,0.09
7189187,0.21,0.27,0.52
7164254,0.18,0.7,0.12
7088691,0.0,0.98,0.02
7186876,0.04,0.92,0.04
7110477,0.03,0.61,0.36
7093626,0.07,0.54,0.39
7172747,0.0,1.0,0.0
7218842,0.01,0.93,0.06
7122476,0.61,0.13,0.26
7132478,0.43,0.34,0.23
7152493,0.0,0.94,0.06
7116017,0.12,0.54,0.34
7090331,0.06,0.45,0.49
7201906,0.0,0.94,0.06
7170677,0.13,0.29,0.58
7143707,0.03,0.94,0.03
7148406,0.01,0.98,0.01
7210622,0.0,0.96,0.04
7180636,0.17,0.28,0.55
7139197,0.0,0.96,0.04
7125598,0.0,0.87,0.13
7222360,0.01,0.22,0.77
7152947,0.04,0.77,0.19
7110250,0.0,0.9,0.1
7089590,0.01,0.89,0.1
7192379,0.39,0.29,0.32
7136754,0.01,0.96,0.03
7232839,0.01,0.96,0.03
7187575,0.29,0.67,0.04
7105705,0.09,0.31,0.6
7119070,0.61,0.11,0.28
7205349,0.05,0.64,0.31
7187758,0.1,0.84,0.06
7125849,0.01,0.92,0.07
7204785,0.04,0.86,0.1
7118489,0.48,0.43,0.09
7117655,0.04,0.69,0.27
7214997,0.02,0.77,0.21
7141774,0.02,0.87,0.11
7117282,0.04,0.85,0.11
7092905,0.26,0.3,0.44
7167227,0.03,0.19,0.78
7118875,0.06,0.69,0.25
7155331,0.0,0.93,0.07
7211438,0.0,0.87,0.13
7173559,0.05,0.73,0.22
7199427,0.01,0.87,0.12
7099360,0.53,0.15,0.32
7125705,0.0,0.95,0.05
7172805,0.11,0.6,0.29
7139155,0.08,0.59,0.33
7214039,0.0,0.95,0.05
7094343,0.02,0.59,0.39
7204320,0.03,0.49,0.48
7151971,0.19,0.31,0.5
7110877,0.0,0.72,0.28
7132523,0.0,0.97,0.03
7155519,0.03,0.69,0.28
7190642,0.0,0.95,0.05
7118228,0.01,0.96,0.03
7126213,0.01,0.88,0.11
7172442,0.0,0.93,0.07
7118264,0.02,0.75,0.23
7093219,0.05,0.75,0.2
7233590,0.06,0.73,0.21
7128243,0.01,0.86,0.13
7106927,0.0,0.99,0.01
7228089,0.04,0.26,0.7
7146340,0.03,0.91,0.06
7112051,0.16,0.45,0.39
7127829,0.01,0.89,0.1
7210234,0.14,0.76,0.1
7109165,0.44,0.3,0.26
7166390,0.0,0.95,0.05
7110675,0.03,0.8,0.17
7126338,0.0,1.0,0.0
7143712,0.0,0.98,0.02
7214193,0.24,0.12,0.64
7181512,0.18,0.48,0.34
7155125,0.0,0.99,0.01
7110157,0.11,0.26,0.63
7190022,0.02,0.76,0.22
7227894,0.11,0.47,0.42
7203614,0.0,0.8,0.2
7161296,0.0,0.91,0.09
7138026,0.0,0.89,0.11
7133292,0.08,0.52,0.4
7136259,0.26,0.19,0.55
7092740,0.13,0.59,0.28
7185906,0.36,0.52,0.12
7171183,0.13,0.41,0.46
7099949,0.06,0.68,0.26
7232816,0.01,0.93,0.06
7731330,0.0,0.86,0.14
7188495,0.0,1.0,0.0
7232550,0.02,0.86,0.12
7094154,0.01,0.81,0.18
7194616,0.0,0.92,0.08
7114963,0.03,0.83,0.14
7221523,0.07,0.46,0.47
7179233,0.0,0.9,0.1
7177570,0.0,0.95,0.05
7228441,0.02,0.93,0.05
7153044,0.05,0.87,0.08
7172178,0.0,0.88,0.12
7222466,0.0,0.13,0.87
7153261,0.0,0.96,0.04
7124338,0.01,0.89,0.1
7117307,0.64,0.01,0.35
7200728,0.02,0.76,0.22
7134352,0.0,0.99,0.01
7198484,0.22,0.59,0.19
7132745,0.58,0.36,0.06
7111080,0.02,0.78,0.2
7227191,0.05,0.47,0.48
7124588,0.23,0.58,0.19
7127484,0.31,0.16,0.53
7094225,0.01,0.13,0.86
7230321,0.0,0.6,0.4
7154577,0.0,0.72,0.28
7204593,0.0,1.0,0.0
7157769,0.07,0.76,0.17
7173154,0.05,0.72,0.23
7113368,0.0,0.48,0.52
7096071,0.24,0.7,0.06
7137523,0.05,0.77,0.18
7131181,0.03,0.67,0.3
7095284,0.05,0.44,0.51
7157158,0.01,0.43,0.56
7088651,0.0,0.99,0.01
7197295,0.0,1.0,0.0
7137293,0.08,0.83,0.09
7091021,0.0,0.73,0.27
7228687,0.0,0.67,0.33
7100224,0.23,0.54,0.23
7144950,0.21,0.08,0.71
7154009,0.28,0.44,0.28
7115833,0.09,0.68,0.23
7102621,0.0,0.99,0.01
7137867,0.0,1.0,0.0
7182564,0.0,0.94,0.06
7208411,0.01,0.9,0.09
7111203,0.24,0.46,0.3
7106948,0.0,0.99,0.01
7131171,0.36,0.38,0.26
7162196,0.0,1.0,0.0
7204960,0.0,0.96,0.04
7220813,0.01,0.85,0.14
7102514,0.01,0.93,0.06
7170188,0.03,0.4,0.57
7200451,0.09,0.63,0.28
7131681,0.31,0.07,0.62
7155766,0.08,0.71,0.21
7200749,0.59,0.23,0.18
7191970,0.0,0.87,0.13
7127552,0.36,0.04,0.6
7186989,0.0,0.51,0.49
7102873,0.02,0.81,0.17
7205155,0.0,0.96,0.04
7126587,0.04,0.52,0.44
7098737,0.01,0.74,0.25
7180033,0.0,0.98,0.02
7234396,0.09,0.5,0.41
7140834,0.0,1.0,0.0
7181527,0.6,0.06,0.34
7109341,0.26,0.58,0.16
7193958,0.07,0.65,0.28
7202079,0.18,0.74,0.08
7217657,0.0,0.93,0.07
7185316,0.0,0.8,0.2
7216681,0.0,0.81,0.19
7136951,0.07,0.53,0.4
7186792,0.0,0.87,0.13
7131845,0.01,0.65,0.34
7143957,0.04,0.15,0.81
7207682,0.0,0.9,0.1
7228913,0.17,0.56,0.27
7185290,0.03,0.51,0.46
7228048,0.1,0.61,0.29
7091789,0.03,0.81,0.16
7172114,0.23,0.19,0.58
7204344,0.01,0.9,0.09
7212429,0.01,0.94,0.05
7174038,0.0,0.94,0.06
7140947,0.01,0.91,0.08
7136385,0.12,0.59,0.29
7098697,0.02,0.81,0.17
7103401,0.13,0.39,0.48
7129860,0.04,0.65,0.31
7105664,0.01,0.98,0.01
7233144,0.18,0.67,0.15
7207409,0.0,0.92,0.08
7231912,0.02,0.8,0.18
7126959,0.0,0.96,0.04
7227804,0.0,0.88,0.12
7163821,0.0,0.72,0.28
7145485,0.0,0.89,0.11
7097859,0.06,0.15,0.79
7154234,0.04,0.93,0.03
7109970,0.57,0.08,0.35
7152005,0.0,0.95,0.05
7232891,0.01,0.91,0.08
7142235,0.01,0.91,0.08
7149949,0.47,0.28,0.25
7195663,0.09,0.74,0.17
7190710,0.0,0.97,0.03
7142847,0.06,0.67,0.27
7138357,0.01,0.67,0.32
7203622,0.0,1.0,0.0
7123206,0.0,0.84,0.16
7143835,0.02,0.92,0.06
7203807,0.19,0.14,0.67
7176422,0.2,0.66,0.14
7161267,0.0,0.94,0.06
7217764,0.08,0.51,0.41
7189800,0.01,0.72,0.27
7157949,0.0,0.93,0.07
7137148,0.0,0.89,0.11
7182086,0.02,0.92,0.06
7093895,0.02,0.73,0.25
7234109,0.06,0.55,0.39
7137487,0.02,0.96,0.02
7103144,0.0,0.89,0.11
7227172,0.04,0.54,0.42
7211829,0.81,0.14,0.05
7208277,0.03,0.58,0.39
7094814,0.03,0.76,0.21
7204539,0.07,0.81,0.12
7195524,0.0,0.97,0.03
7194184,0.19,0.59,0.22
7226260,0.0,0.95,0.05
7154608,0.03,0.84,0.13
7132744,0.01,0.67,0.32
7125703,0.01,0.6,0.39
7157210,0.02,0.61,0.37
7210643,0.0,0.92,0.08
7100572,0.02,0.88,0.1
7133248,0.0,0.97,0.03
7176743,0.61,0.17,0.22
7111925,0.0,1.0,0.0
7142429,0.0,0.98,0.02
7232262,0.04,0.41,0.55
7088189,0.0,1.0,0.0
7162962,0.0,0.72,0.28
7102832,0.0,0.44,0.56
7096304,0.01,0.93,0.06
7155784,0.01,0.3,0.69
7213429,0.0,0.9,0.1
7142137,0.0,0.99,0.01
7121809,0.23,0.43,0.34
7169753,0.01,0.85,0.14
7154867,0.0,0.97,0.03
7218750,0.0,0.72,0.28
7173121,0.04,0.59,0.37
7175364,0.12,0.74,0.14
7154872,0.12,0.67,0.21
7153407,0.21,0.54,0.25
7141867,0.02,0.9,0.08
7200542,0.62,0.17,0.21
7144672,0.03,0.64,0.33
7227398,0.15,0.73,0.12
7141278,0.07,0.84,0.09
7098903,0.84,0.03,0.13
7173587,0.03,0.87,0.1
7161406,0.01,0.95,0.04
7174405,0.04,0.83,0.13
7201527,0.01,0.87,0.12
7094823,0.0,0.99,0.01
7174520,0.03,0.67,0.3
7199589,0.0,0.51,0.49
7210868,0.03,0.78,0.19
7226748,0.07,0.53,0.4
7141783,0.0,1.0,0.0
7159769,0.06,0.83,0.11
7202658,0.01,0.87,0.12
7216840,0.1,0.09,0.81
7149031,0.06,0.72,0.22
7123907,0.26,0.36,0.38
7220593,0.01,0.8,0.19
7099259,0.08,0.59,0.33
7153194,0.0,0.65,0.35
7120225,0.33,0.61,0.06
7137610,0.4,0.34,0.26
7132989,0.58,0.11,0.31
7167935,0.0,0.8,0.2
7131576,0.66,0.15,0.19
7200937,0.08,0.25,0.67
7094855,0.0,0.39,0.61
7164257,0.01,0.39,0.6
7154525,0.11,0.75,0.14
7108869,0.07,0.69,0.24
7147788,0.07,0.71,0.22
7195027,0.01,0.91,0.08
7107583,0.08,0.51,0.41
7134943,0.23,0.55,0.22
7148604,0.04,0.92,0.04
7180280,0.02,0.92,0.06
7212518,0.01,0.07,0.92
7190771,0.04,0.83,0.13
7149276,0.0,0.95,0.05
7093780,0.21,0.52,0.27
7104686,0.0,1.0,0.0
7127458,0.07,0.85,0.08
7130192,0.01,0.95,0.04
7199121,0.0,0.74,0.26
7135771,0.0,0.97,0.03
7174383,0.01,0.89,0.1
7161710,0.01,0.88,0.11
7229208,0.0,0.85,0.15
7148272,0.0,0.29,0.71
7201508,0.04,0.79,0.17
7133979,0.15,0.47,0.38
7131318,0.01,0.86,0.13
7191623,0.0,0.99,0.01
7103273,0.0,1.0,0.0
7106580,0.0,0.95,0.05
7180828,0.38,0.28,0.34
7217490,0.0,0.98,0.02
7125674,0.0,0.87,0.13
7207779,0.16,0.42,0.42
7199270,0.07,0.53,0.4
7200520,0.0,0.97,0.03
7197105,0.0,0.99,0.01
7175551,0.02,0.83,0.15
7225923,0.0,0.81,0.19
7105575,0.06,0.3,0.64
7119640,0.06,0.41,0.53
7189461,0.01,0.91,0.08
7125704,0.0,0.95,0.05
7144313,0.07,0.78,0.15
7124234,0.05,0.81,0.14
7093548,0.01,0.87,0.12
7194217,0.0,0.98,0.02
7143445,0.0,0.99,0.01
7220110,0.04,0.72,0.24
7196196,0.0,0.99,0.01
7165624,0.0,0.9,0.1
7133329,0.01,0.78,0.21
7112388,0.32,0.38,0.3
7151531,0.0,0.99,0.01
7205943,0.08,0.46,0.46
7192503,0.01,0.89,0.1
7229082,0.02,0.94,0.04
7099838,0.0,0.94,0.06
7143552,0.02,0.52,0.46
7173401,0.05,0.92,0.03
7091247,0.0,1.0,0.0
7205001,0.01,0.95,0.04
7097891,0.0,0.96,0.04
7154753,0.01,0.8,0.19
7157789,0.0,0.95,0.05
7100681,0.04,0.78,0.18
7211824,0.0,0.78,0.22
7195918,0.02,0.83,0.15
7185043,0.0,0.5,0.5
7132686,0.03,0.54,0.43
7126743,0.0,0.89,0.11
7118952,0.3,0.32,0.38
7214225,0.05,0.84,0.11
7090170,0.02,0.95,0.03
7204314,0.0,0.98,0.02
7102599,0.03,0.7,0.27
7123207,0.0,0.98,0.02
7220341,0.0,0.98,0.02
7214447,0.0,0.93,0.07
7091971,0.04,0.8,0.16
7119552,0.1,0.42,0.48
7232143,0.0,0.84,0.16
7215729,0.03,0.8,0.17
7156508,0.0,1.0,0.0
7197284,0.05,0.82,0.13
7159298,0.07,0.64,0.29
7162036,0.65,0.09,0.26
7230422,0.0,0.96,0.04
7186030,0.0,0.99,0.01
7155353,0.0,0.64,0.36
7149883,0.26,0.18,0.56
7131442,0.09,0.57,0.34
7191429,0.0,0.83,0.17
7089681,0.03,0.89,0.08
7158419,0.0,0.99,0.01
7101761,0.02,0.91,0.07
7140646,0.0,1.0,0.0
7145931,0.03,0.51,0.46
7197490,0.0,0.99,0.01
7113257,0.02,0.12,0.86
7112329,0.0,1.0,0.0
7111683,0.0,0.89,0.11
7128871,0.0,0.92,0.08
7129683,0.04,0.94,0.02
7130322,0.01,0.97,0.02
7213457,0.0,1.0,0.0
7137217,0.02,0.95,0.03
7160325,0.0,0.6,0.4
7102830,0.04,0.65,0.31
7151006,0.01,0.97,0.02
7119509,0.04,0.18,0.78
7233927,0.11,0.65,0.24
7210463,0.02,0.8,0.18
7088757,0.03,0.93,0.04
7120103,0.01,0.95,0.04
7170052,0.03,0.84,0.13
7205094,0.03,0.52,0.45
7114157,0.26,0.31,0.43
7153838,0.0,0.95,0.05
7204290,0.05,0.77,0.18
7228763,0.0,1.0,0.0
7120702,0.0,0.9,0.1
7144315,0.0,0.96,0.04
7150368,0.02,0.8,0.18
7170584,0.02,0.83,0.15
7175861,0.23,0.29,0.48
7232868,0.01,0.94,0.05
7148146,0.01,0.91,0.08
7132863,0.02,0.74,0.24
7174881,0.02,0.93,0.05
7139484,0.01,0.87,0.12
7139827,0.01,0.99,0.0
7089416,0.03,0.79,0.18
7128218,0.03,0.93,0.04
7211537,0.14,0.61,0.25
7140676,0.05,0.22,0.73
7217256,0.14,0.75,0.11
7188580,0.07,0.38,0.55
7222253,0.01,0.93,0.06
7150335,0.03,0.58,0.39
7150528,0.0,0.95,0.05
7140073,0.01,0.92,0.07
7139638,0.0,0.96,0.04
7121286,0.0,0.97,0.03
7161122,0.01,0.98,0.01
7166703,0.03,0.66,0.31
7109900,0.01,0.96,0.03
7158267,0.01,0.93,0.06
7173117,0.77,0.09,0.14
7168809,0.03,0.45,0.52
7137514,0.02,0.37,0.61
7158274,0.37,0.43,0.2
7184847,0.01,0.62,0.37
7198410,0.02,0.67,0.31
7191417,0.01,0.83,0.16
7210062,0.07,0.62,0.31
7133039,0.0,0.92,0.08
7205830,0.02,0.43,0.55
7108022,0.01,0.94,0.05
7136809,0.01,0.57,0.42
7091015,0.05,0.77,0.18
7170048,0.9,0.03,0.07
7219868,0.02,0.41,0.57
7173644,0.02,0.56,0.42
7095229,0.0,0.98,0.02
7117631,0.01,0.98,0.01
7199474,0.01,0.82,0.17
7196734,0.09,0.56,0.35
7118323,0.01,0.84,0.15
7124851,0.04,0.88,0.08
7120729,0.07,0.78,0.15
7139159,0.27,0.61,0.12
7102114,0.05,0.44,0.51
7090040,0.17,0.7,0.13
7210516,0.13,0.56,0.31
7123352,0.05,0.81,0.14
7113873,0.04,0.02,0.94
7200902,0.07,0.66,0.27
7208621,0.0,0.9,0.1
7221830,0.01,0.85,0.14
7137127,0.02,0.73,0.25
7210919,0.27,0.43,0.3
7214356,0.0,0.9,0.1
7193395,0.0,0.99,0.01
7135866,0.03,0.83,0.14
7178470,0.13,0.65,0.22
7153046,0.0,0.99,0.01
7170023,0.02,0.9,0.08
7214857,0.15,0.27,0.58
7185217,0.01,0.79,0.2
7177005,0.03,0.59,0.38
7143003,0.0,0.92,0.08
7132580,0.0,0.97,0.03
7089047,0.04,0.24,0.72
7210997,0.0,0.99,0.01
7233955,0.0,0.78,0.22
7119836,0.46,0.44,0.1
7144603,0.02,0.8,0.18
7223152,0.11,0.56,0.33
7190283,0.03,0.95,0.02
7139323,0.0,0.81,0.19
7123295,0.0,0.9,0.1
7147784,0.04,0.47,0.49
7179014,0.19,0.67,0.14
7200641,0.1,0.69,0.21
7135233,0.0,0.99,0.01
7151562,0.01,0.94,0.05
7210050,0.0,0.92,0.08
7110838,0.02,0.78,0.2
7181946,0.02,0.74,0.24
7180720,0.05,0.55,0.4
7108166,0.02,0.66,0.32
7194126,0.12,0.65,0.23
7131295,0.36,0.04,0.6
7206174,0.02,0.29,0.69
7192577,0.24,0.22,0.54
7138071,0.0,0.9,0.1
7180090,0.02,0.7,0.28
7208437,0.02,0.84,0.14
7141765,0.09,0.38,0.53
7215318,0.0,0.93,0.07
7173813,0.07,0.63,0.3
7180011,0.03,0.95,0.02
7204951,0.03,0.54,0.43
7154486,0.03,0.72,0.25
7112356,0.0,0.99,0.01
7233412,0.0,0.94,0.06
7155120,0.0,0.87,0.13
7123278,0.0,0.92,0.08
7150318,0.04,0.65,0.31
7099036,0.08,0.72,0.2
7223944,0.05,0.82,0.13
7200134,0.06,0.58,0.36
7164882,0.16,0.56,0.28
7110124,0.01,0.18,0.81
7149490,0.0,0.91,0.09
7159942,0.0,0.85,0.15
7220651,0.0,0.79,0.21
7137258,0.03,0.88,0.09
7204028,0.03,0.83,0.14
7170352,0.02,0.22,0.76
7105434,0.0,0.99,0.01
7115713,0.15,0.7,0.15
7120727,0.0,0.94,0.06
7145002,0.0,0.93,0.07
7132199,0.04,0.32,0.64
7219856,0.0,0.18,0.82
7138426,0.18,0.62,0.2
7219897,0.07,0.87,0.06
7179144,0.02,0.89,0.09
7186939,0.27,0.58,0.15
7094203,0.18,0.45,0.37
7195070,0.01,0.88,0.11
7110771,0.5,0.16,0.34
7096601,0.03,0.08,0.89
7163212,0.02,0.52,0.46
7187426,0.05,0.78,0.17
7108588,0.02,0.22,0.76
7138374,0.11,0.56,0.33
7104893,0.11,0.38,0.51
7202147,0.07,0.62,0.31
7108823,0.0,0.98,0.02
7197952,0.0,0.97,0.03
7203489,0.29,0.53,0.18
7159305,0.03,0.82,0.15
7149234,0.0,0.41,0.59
7109147,0.0,0.98,0.02
7128197,0.01,0.84,0.15
7140343,0.01,0.71,0.28
7187761,0.06,0.8,0.14
7160888,0.15,0.73,0.12
7134047,0.0,0.92,0.08
7201472,0.02,0.35,0.63
7096068,0.24,0.62,0.14
7088612,0.0,0.99,0.01
7175090,0.01,0.98,0.01
7201484,0.05,0.53,0.42
7175054,0.03,0.38,0.59
7159907,0.01,0.87,0.12
7126138,0.0,0.85,0.15
7136208,0.04,0.66,0.3
7110286,0.13,0.48,0.39
7166208,0.06,0.46,0.48
7142682,0.01,0.84,0.15
7211258,0.08,0.12,0.8
7200288,0.8,0.1,0.1
7199712,0.0,0.63,0.37
7187144,0.0,0.96,0.04
7130214,0.0,0.76,0.24
7141473,0.23,0.5,0.27
7096109,0.0,0.72,0.28
7170360,0.2,0.3,0.5
7116286,0.0,0.99,0.01
7175791,0.1,0.63,0.27
7204605,0.11,0.07,0.82
7209850,0.0,0.98,0.02
7138992,0.0,0.58,0.42
7136021,0.08,0.36,0.56
7115261,0.01,0.75,0.24
7132024,0.01,0.77,0.22
7107695,0.02,0.41,0.57
7165673,0.28,0.46,0.26
7151724,0.13,0.01,0.86
7206936,0.0,0.7,0.3
7124054,0.02,0.96,0.02
7203049,0.0,1.0,0.0
7128736,0.01,0.83,0.16
7153305,0.0,0.94,0.06
7098621,0.16,0.15,0.69
7154335,0.04,0.82,0.14
7232373,0.0,0.99,0.01
7089571,0.02,0.89,0.09
7170777,0.04,0.36,0.6
7115722,0.01,0.82,0.17
7670652,0.01,0.85,0.14
7179860,0.23,0.67,0.1
7217653,0.0,0.98,0.02
7186272,0.02,0.86,0.12
7097749,0.0,0.99,0.01
7103466,0.03,0.13,0.84
7138975,0.02,0.71,0.27
7193026,0.29,0.21,0.5
7100998,0.58,0.06,0.36
7150356,0.0,0.98,0.02
7089054,0.02,0.81,0.17
7090981,0.02,0.79,0.19
7137533,0.15,0.55,0.3
7128346,0.0,0.98,0.02
7146082,0.0,0.99,0.01
7217231,0.0,0.96,0.04
7158505,0.04,0.6,0.36
7095667,0.01,0.89,0.1
7163652,0.0,0.99,0.01
7200751,0.0,0.98,0.02
7098988,0.01,0.85,0.14
7224614,0.02,0.49,0.49
7229159,0.0,0.94,0.06
7205405,0.0,0.9,0.1
7233145,0.01,0.67,0.32
7156596,0.02,0.79,0.19
7157379,0.02,0.74,0.24
7172205,0.04,0.87,0.09
7182786,0.16,0.29,0.55
7129234,0.0,0.89,0.11
7093304,0.06,0.69,0.25
7128672,0.01,0.89,0.1
